order_id,customer_id,store_id,order_date,status
2486,205,15,2024-09-23,completed
2487,238,2,2023-02-24,completed
2488,460,4,2022-10-26,completed
2489,28,13,2024-02-06,cancelled
2490,40,12,2024-06-06,pending
2491,283,16,2024-11-15,completed
2492,170,17,2023-12-23,completed
2493,52,18,2022-01-23,completed
2494,13,17,2022-05-03,completed
2495,230,20,2022-02-19,completed
2496,319,12,2023-12-12,completed
2497,300,15,2024-11-24,pending
2498,222,2,2024-09-25,cancelled
2499,35,5,2024-11-02,pending
2500,170,15,2024-02-13,cancelled
2501,74,7,2023-07-02,completed
2502,142,2,2024-02-26,completed
2503,7,7,2023-09-13,completed
2504,214,5,2023-02-01,completed
2505,470,3,2023-06-07,completed
2506,136,3,2022-03-18,completed
2507,469,16,2024-08-17,completed
2508,343,11,2022-06-13,returned
2509,436,9,2024-02-02,returned
2510,324,17,2023-11-09,completed
2511,350,20,2024-12-01,pending
2512,116,14,2023-05-18,completed
2513,169,10,2023-07-12,completed
2514,27,10,2024-04-08,pending
2515,55,18,2023-06-12,completed
2516,451,15,2023-03-25,completed
2517,358,12,2022-07-21,completed
2518,215,10,2024-03-29,completed
2519,84,3,2023-05-12,pending
2520,475,14,2023-10-05,completed
2521,79,1,2024-06-04,completed
2522,61,16,2024-01-29,completed
2523,302,14,2024-03-22,pending
2524,147,6,2023-04-27,completed
2525,307,13,2022-11-23,pending
2526,52,1,2022-06-19,completed
2527,253,5,2024-05-27,completed
2528,242,5,2022-01-05,completed
2529,348,12,2024-01-22,cancelled
2530,21,10,2022-06-29,completed
2531,20,3,2022-07-24,completed
2532,421,6,2022-01-01,completed
2533,56,10,2024-10-01,returned
2534,37,10,2024-12-13,completed
2535,237,9,2022-05-14,completed
2536,50,8,2024-11-20,cancelled
2537,17,11,2023-08-05,cancelled
2538,356,15,2022-11-30,completed
2539,157,13,2024-11-08,completed
2540,407,10,2023-04-27,cancelled
2541,108,5,2023-10-31,cancelled
2542,19,19,2022-11-14,completed
2543,56,5,2022-10-30,completed
2544,145,11,2022-05-31,returned
2545,368,14,2023-05-05,completed
2546,480,16,2023-09-12,cancelled
2547,187,7,2022-03-11,completed
2548,26,9,2022-05-16,completed
2549,417,13,2023-01-18,pending
2550,231,11,2023-10-25,cancelled
2551,338,19,2024-05-14,pending
2552,4,6,2023-01-12,completed
2553,48,11,2024-05-01,completed
2554,453,17,2022-03-28,returned
2555,491,7,2024-10-11,cancelled
2556,214,1,2023-01-05,cancelled
2557,365,20,2024-01-09,completed
2558,2,17,2023-11-22,completed
2559,76,17,2023-03-09,completed
2560,201,19,2024-12-23,returned
2561,223,2,2023-02-07,completed
2562,276,15,2023-08-18,completed
2563,171,19,2023-08-06,cancelled
2564,243,14,2022-05-09,completed
2565,473,19,2023-04-18,completed
2566,136,2,2024-07-09,pending
2567,343,9,2023-04-15,completed
2568,3,2,2023-06-28,completed
2569,123,14,2024-07-09,completed
2570,411,18,2022-06-05,pending
2571,9,10,2024-05-03,pending
2572,255,7,2022-04-15,returned
2573,400,8,2023-08-12,completed
2574,91,7,2023-11-04,completed
2575,41,8,2024-05-29,completed
2576,51,9,2022-02-12,completed
2577,344,6,2023-08-22,completed
2578,374,4,2023-02-22,pending
2579,159,18,2023-08-15,cancelled
2580,40,4,2022-05-21,pending
2581,489,9,2022-01-07,completed
2582,392,4,2022-08-21,returned
2583,239,16,2024-12-30,cancelled
2584,403,3,2023-07-24,completed
2585,199,18,2022-12-28,completed
2586,467,3,2022-02-07,completed
2587,75,17,2022-11-29,pending
2588,100,12,2024-12-31,completed
2589,437,14,2023-11-28,completed
2590,398,7,2024-11-15,completed
2591,318,19,2023-01-25,cancelled
2592,500,8,2022-05-18,pending
2593,286,13,2024-10-09,completed
2594,102,2,2024-01-26,completed
2595,2,1,2023-01-21,cancelled
2596,333,1,2024-02-02,completed
2597,44,4,2024-08-07,returned
2598,288,19,2024-12-02,completed
2599,254,18,2024-08-27,cancelled
2600,62,2,2023-11-29,pending
2601,126,14,2023-10-12,completed
2602,440,10,2022-03-21,cancelled
2603,357,13,2022-10-08,completed
2604,175,3,2023-07-29,returned
2605,39,10,2024-01-16,completed
2606,14,11,2022-02-16,completed
2607,446,17,2022-07-10,returned
2608,186,9,2022-07-25,pending
2609,163,6,2023-11-15,returned
2610,299,8,2023-03-11,completed
2611,160,18,2023-07-21,pending
2612,416,19,2022-06-13,pending
2613,465,10,2023-09-01,completed
2614,386,10,2024-04-06,completed
2615,337,2,2022-07-10,completed
2616,49,19,2022-05-21,completed
2617,457,16,2022-08-07,pending
2618,208,9,2024-01-10,completed
2619,42,6,2023-05-23,cancelled
2620,323,16,2022-08-01,completed
2621,87,17,2022-09-17,completed
2622,3,9,2024-04-15,returned
2623,253,2,2023-01-20,completed
2624,314,7,2023-03-09,pending
2625,150,13,2024-12-16,returned
2626,467,9,2024-04-22,completed
2627,362,20,2022-09-13,completed
2628,59,7,2022-01-03,cancelled
2629,354,6,2023-06-03,pending
2630,496,5,2022-09-03,cancelled
2631,119,2,2022-03-24,cancelled
2632,351,7,2022-05-28,completed
2633,,7,2022-08-19,cancelled
2634,425,14,2022-08-15,completed
2635,106,5,2023-12-01,cancelled
2636,445,14,2022-09-10,completed
2637,349,7,2024-11-28,pending
2638,106,7,2022-10-26,pending
2639,251,9,2023-05-13,completed
2640,,15,2022-04-11,completed
2641,401,2,2022-05-06,cancelled
2642,269,14,2024-07-28,completed
2643,73,6,2023-08-12,completed
2644,243,17,2022-01-29,completed
2645,179,8,2024-07-19,completed
2646,353,16,2023-02-16,completed
2647,83,15,2023-07-07,completed
2648,400,16,2022-02-05,completed
2649,486,5,2023-03-25,completed
2650,370,9,2023-07-03,cancelled
2651,140,17,2022-07-22,pending
2652,383,3,2023-09-28,returned
2653,124,9,2022-08-08,pending
2654,388,18,2023-05-16,pending
2655,472,16,2024-12-21,returned
2656,77,11,2022-01-07,pending
2657,291,16,2024-05-09,completed
2658,56,14,2023-01-19,completed
2659,301,13,2023-07-11,cancelled
2660,50,20,2024-01-01,completed
2661,167,11,2023-05-17,completed
2662,389,11,2024-08-23,completed
2663,221,1,2023-04-12,cancelled
2664,53,5,2022-06-06,completed
2665,444,15,2024-04-21,completed
2666,379,18,2024-12-31,completed
2667,114,7,2022-10-05,completed
2668,19,19,2022-07-18,completed
2669,144,15,2022-09-04,completed
2670,175,20,2022-07-11,completed
2671,413,20,2022-07-11,returned
2672,23,9,2023-05-09,returned
2673,337,1,2022-12-09,pending
2674,419,14,2024-09-29,completed
2675,46,8,2022-07-24,returned
2676,1,12,2023-07-23,completed
2677,285,1,2024-07-15,cancelled
2678,322,9,2022-07-19,completed
2679,422,2,2022-12-19,cancelled
2680,101,7,2023-01-03,completed
2681,236,15,2023-08-28,completed
2682,17,7,2022-10-03,completed
2683,428,5,2023-09-06,cancelled
2684,427,16,2022-05-10,completed
2685,88,18,2022-01-16,completed
2686,56,6,2024-05-10,completed
2687,79,14,2022-05-30,completed
2688,137,18,2022-12-07,cancelled
2689,487,19,2024-12-23,returned
2690,454,20,2023-11-07,returned
2691,489,6,2023-03-18,returned
2692,143,20,2024-06-30,completed
2693,101,13,2022-02-11,pending
2694,475,19,2024-08-10,completed
2695,462,18,2022-09-17,pending
2696,287,19,2022-08-20,cancelled
2697,28,18,2022-10-04,completed
2698,124,17,2022-09-16,pending
2699,124,3,2022-06-01,completed
2700,276,9,2024-12-11,completed
2701,424,14,2022-10-06,completed
2702,72,8,2023-02-25,cancelled
2703,266,15,2022-07-03,completed
2704,370,3,2024-05-14,cancelled
2705,236,9,2023-10-22,pending
2706,16,1,2023-11-23,pending
2707,397,1,2022-02-25,pending
2708,43,19,2022-03-04,completed
2709,353,4,2022-06-19,completed
2710,30,20,2024-01-31,completed
2711,181,4,2022-11-03,pending
2712,331,10,2024-10-29,completed
2713,44,5,2022-11-23,returned
2714,148,3,2024-09-03,completed
2715,423,17,2022-12-26,returned
2716,161,2,2022-03-28,returned
2717,240,20,2024-06-09,completed
2718,339,8,2022-01-06,completed
2719,326,12,2023-12-09,cancelled
2720,141,13,2024-11-22,completed
2721,121,9,2022-09-09,returned
2722,165,2,2023-04-12,completed
2723,421,19,2023-09-28,completed
2724,283,16,2022-03-27,completed
2725,107,20,2024-04-12,pending
2726,317,1,2024-07-31,pending
2727,95,2,2024-12-12,completed
2728,476,13,2022-04-07,completed
2729,64,17,2024-12-18,cancelled
2730,134,9,2022-01-11,pending
2731,281,16,2022-12-30,completed
2732,100,7,2024-11-22,returned
2733,205,5,2022-05-12,cancelled
2734,73,20,2022-05-15,cancelled
2735,372,19,2023-08-28,cancelled
2736,209,1,2023-09-22,completed
2737,388,12,2024-05-09,cancelled
2738,221,10,2024-12-18,pending
2739,43,2,2023-05-31,pending
2740,150,13,2024-03-10,completed
2741,485,10,2023-12-28,pending
2742,96,8,2022-03-28,cancelled
2743,175,6,2024-01-26,completed
2744,492,1,2023-01-28,cancelled
2745,241,14,2022-06-23,pending
2746,442,19,2023-07-28,pending
2747,259,1,2024-12-22,pending
2748,375,8,2023-04-08,returned
2749,266,9,2024-10-22,completed
2750,239,2,2022-10-02,cancelled
2751,20,2,2023-11-28,pending
2752,123,7,2023-08-20,completed
2753,100,9,2023-12-29,returned
2754,453,13,2023-10-08,cancelled
2755,414,4,2023-03-31,completed
2756,365,17,2022-07-13,completed
2757,279,7,2022-09-11,completed
2758,324,16,2022-07-07,completed
2759,208,8,2022-10-03,completed
2760,438,3,2024-04-12,completed
2761,255,11,2024-10-31,completed
2762,237,14,2022-07-15,pending
2763,,6,2024-12-10,completed
2764,416,4,2022-02-24,completed
2765,58,20,2024-04-29,returned
2766,126,11,2022-01-27,completed
2767,136,20,2024-10-15,completed
2768,,20,2024-04-30,cancelled
2769,201,12,2023-03-14,completed
2770,40,3,2022-04-29,pending
2771,446,19,2022-09-10,completed
2772,277,8,2022-08-11,completed
2773,245,1,2024-12-21,returned
2774,388,7,2022-10-13,completed
2775,483,20,2022-11-19,returned
2776,38,9,2022-10-30,completed
2777,215,9,2023-11-23,completed
2778,67,14,2023-08-26,cancelled
2779,425,1,2022-03-29,pending
2780,122,13,2023-11-23,completed
2781,495,2,2024-06-10,returned
2782,60,14,2022-07-16,pending
2783,481,7,2022-02-06,pending
2784,267,12,2022-04-24,completed
2785,453,1,2024-03-25,completed
2786,351,11,2022-11-12,cancelled
2787,52,7,2023-03-12,completed
2788,183,14,2023-11-29,returned
2789,224,16,2023-01-11,cancelled
2790,218,5,2024-09-20,returned
2791,269,10,2023-03-08,cancelled
2792,60,18,2022-03-24,completed
2793,230,11,2024-12-16,completed
2794,245,18,2023-05-02,cancelled
2795,70,7,2024-12-18,completed
2796,315,2,2024-02-06,completed
2797,232,1,2024-01-29,returned
2798,260,19,2022-04-08,returned
2799,412,19,2022-05-13,completed
2800,366,9,2022-02-02,returned
2801,207,19,2022-12-06,returned
2802,393,13,2024-05-11,pending
2803,426,20,2023-08-31,pending
2804,46,10,2024-07-23,completed
2805,297,19,2024-01-20,completed
2806,170,10,2022-10-28,completed
2807,455,20,2024-10-21,pending
2808,489,7,2023-02-03,completed
2809,430,8,2023-01-14,completed
2810,398,13,2022-10-17,returned
2811,209,1,2022-04-23,returned
2812,80,4,2024-08-26,completed
2813,498,15,2024-05-05,completed
2814,159,8,2023-03-19,returned
2815,167,20,2023-03-28,completed
2816,461,5,2023-05-15,cancelled
2817,429,10,2022-02-05,pending
2818,460,14,2022-01-07,cancelled
2819,73,19,2022-08-30,returned
2820,175,5,2024-06-08,completed
2821,279,14,2024-01-05,cancelled
2822,48,13,2023-06-29,returned
2823,177,3,2024-02-14,pending
2824,8,14,2023-03-20,completed
2825,393,17,2022-10-26,completed
2826,473,9,2023-11-21,pending
2827,398,18,2023-01-29,completed
2828,301,10,2023-05-08,pending
2829,140,2,2024-11-08,pending
2830,427,16,2022-03-02,pending
2831,,17,2023-04-04,completed
2832,465,3,2024-03-11,completed
2833,427,13,2022-08-28,returned
2834,39,7,2023-02-18,pending
2835,422,1,2023-11-17,completed
2836,193,20,2022-05-16,cancelled
2837,42,20,2023-07-26,completed
2838,28,6,2023-10-21,pending
2839,101,15,2024-12-04,cancelled
2840,322,12,2024-04-22,completed
2841,139,16,2023-07-28,completed
2842,307,6,2024-06-25,completed
2843,454,13,2024-07-08,pending
2844,344,5,2024-04-23,completed
2845,285,16,2022-02-09,cancelled
2846,473,2,2024-08-29,completed
2847,394,1,2022-05-17,completed
2848,346,3,2024-12-09,completed
2849,104,3,2023-02-11,completed
2850,184,6,2023-10-06,completed
2851,469,4,2023-12-08,completed
2852,238,6,2022-06-12,cancelled
2853,41,1,2022-07-28,completed
2854,113,8,2022-08-19,pending
2855,343,15,2024-11-17,completed
2856,193,7,2023-12-08,completed
2857,457,10,2022-06-02,completed
2858,304,6,2023-06-26,pending
2859,25,13,2023-10-24,completed
2860,23,4,2024-11-11,completed
2861,146,8,2023-07-19,completed
2862,350,4,2023-02-24,completed
2863,274,5,2024-08-21,completed
2864,342,6,2024-10-20,completed
2865,427,3,2022-01-29,completed
2866,53,9,2023-01-09,returned
2867,88,11,2024-05-09,cancelled
2868,402,20,2024-10-03,completed
2869,389,8,2023-04-24,pending
2870,449,17,2023-05-13,completed
2871,210,8,2023-10-15,returned
2872,492,16,2024-07-09,pending
2873,207,4,2024-05-27,completed
2874,359,16,2024-09-06,completed
2875,266,5,2024-04-09,pending
2876,187,13,2022-02-01,returned
2877,44,6,2022-10-22,completed
2878,323,6,2023-04-04,completed
2879,348,12,2024-03-16,completed
2880,277,4,2023-11-18,cancelled
2881,208,3,2023-06-27,returned
2882,38,5,2022-12-23,completed
2883,497,20,2024-03-25,completed
2884,396,8,2024-12-30,completed
2885,402,1,2023-08-15,completed
2886,457,11,2022-09-17,pending
2887,488,8,2022-03-11,cancelled
2888,500,9,2024-06-06,returned
2889,332,20,2023-08-21,completed
2890,284,3,2024-11-14,completed
2891,232,17,2023-12-12,completed
2892,356,3,2022-03-15,completed
2893,121,13,2023-01-02,completed
2894,245,6,2024-03-10,completed
2895,141,3,2024-07-14,returned
2896,369,15,2022-05-11,completed
2897,253,5,2024-12-25,pending
2898,259,5,2024-06-12,pending
2899,164,7,2022-09-23,completed
2900,405,11,2022-03-20,cancelled
2901,1,6,2024-12-09,cancelled
2902,189,9,2023-05-02,completed
2903,387,13,2024-01-09,cancelled
2904,352,2,2023-11-11,completed
2905,86,18,2022-09-13,completed
2906,437,9,2023-12-03,completed
2907,202,13,2024-12-08,completed
2908,181,20,2022-10-15,completed
2909,327,5,2023-01-16,cancelled
2910,379,9,2024-12-26,pending
2911,426,7,2024-03-12,returned
2912,175,9,2022-07-31,completed
2913,96,11,2023-11-03,cancelled
2914,92,11,2024-09-16,completed
2915,496,13,2022-12-10,returned
2916,445,11,2023-03-30,returned
2917,53,17,2024-01-28,completed
2918,190,16,2024-03-12,returned
2919,490,18,2023-06-23,completed
2920,313,16,2022-02-02,pending
2921,423,1,2023-08-12,completed
2922,322,17,2023-09-20,pending
2923,475,16,2022-06-02,returned
2924,85,17,2024-09-18,pending
2925,298,2,2023-11-15,completed
2926,108,3,2024-01-16,completed
2927,233,11,2023-08-25,completed
2928,111,12,2022-08-08,returned
2929,419,17,2023-03-16,completed
2930,409,11,2023-05-03,completed
2931,492,5,2022-02-02,cancelled
2932,146,3,2022-08-12,completed
2933,91,20,2023-12-26,returned
2934,357,16,2022-09-07,returned
2935,310,5,2022-05-04,pending
2936,4,5,2024-09-05,completed
2937,270,12,2024-11-19,completed
2938,456,11,2022-11-30,returned
2939,214,11,2024-05-26,pending
2940,213,15,2024-11-03,returned
2941,144,6,2024-06-24,completed
2942,362,11,2024-10-06,cancelled
2943,278,19,2023-07-27,completed
2944,408,20,2024-01-15,completed
2945,258,20,2022-12-31,completed
2946,416,11,2022-06-19,completed
2947,478,2,2022-10-06,completed
2948,411,8,2022-11-16,returned
2949,38,5,2023-04-21,cancelled
2950,410,11,2022-08-26,completed
2951,3,16,2023-03-03,completed
2952,105,14,2024-12-04,returned
2953,350,10,2023-01-09,completed
2954,269,13,2024-11-30,returned
2955,74,8,2024-10-01,completed
2956,461,15,2024-07-08,cancelled
2957,330,1,2023-08-23,completed
2958,434,6,2024-01-21,completed
2959,108,3,2023-08-13,returned
2960,413,18,2023-03-24,pending
2961,378,3,2022-08-05,completed
2962,311,1,2023-02-14,cancelled
2963,320,13,2023-09-17,cancelled
2964,454,8,2022-01-17,completed
2965,251,18,2023-06-22,completed
2966,13,16,2023-12-08,completed
2967,362,15,2024-11-28,completed
2968,461,15,2023-01-06,completed
2969,383,18,2023-06-18,cancelled
2970,248,5,2023-06-29,pending
2971,167,3,2022-03-08,returned
2972,196,18,2024-07-17,completed
2973,201,6,2022-07-29,cancelled
2974,492,16,2024-06-19,completed
2975,235,7,2022-05-10,completed
2976,475,19,2023-03-21,completed
2977,167,5,2022-03-01,returned
2978,380,6,2023-03-15,completed
2979,410,19,2024-05-24,completed
2980,121,5,2023-09-13,completed
2981,167,8,2022-12-08,pending
2982,164,10,2023-02-21,completed
2983,63,15,2024-05-05,cancelled
2984,113,13,2024-10-06,completed
2985,483,11,2023-05-22,completed
2986,296,16,2023-06-04,returned
2987,93,20,2022-08-27,pending
2988,2,6,2024-06-17,completed
2989,83,8,2022-05-24,cancelled
2990,389,16,2024-08-17,cancelled
2991,110,11,2022-08-19,completed
2992,125,1,2024-11-28,pending
2993,69,13,2022-07-21,cancelled
2994,281,2,2022-04-22,completed
2995,390,20,2023-06-28,pending
2996,266,19,2024-08-11,completed
2997,351,12,2023-12-17,cancelled
2998,183,18,2024-11-19,completed
2999,409,2,2022-05-05,completed
3000,143,8,2022-02-05,completed
3001,418,19,2022-06-17,completed
3002,236,6,2022-08-13,completed
3003,12,19,2022-07-11,completed
3004,340,10,2023-12-15,completed
3005,142,17,2024-09-05,completed
3006,314,1,2022-04-27,returned
3007,241,19,2024-05-01,completed
3008,312,5,2022-07-10,completed
3009,325,5,2022-04-10,completed
3010,81,15,2023-03-01,completed
3011,386,2,2024-08-13,completed
3012,60,13,2022-07-02,completed
3013,468,4,2022-09-23,returned
3014,229,11,2022-03-07,cancelled
3015,390,8,2024-12-19,completed
3016,19,7,2023-03-15,completed
3017,173,1,2024-02-18,cancelled
3018,234,10,2023-01-02,pending
3019,54,10,2024-12-02,completed
3020,47,18,2022-07-25,cancelled
3021,321,11,2024-03-19,pending
3022,296,5,2022-01-18,completed
3023,193,19,2023-08-11,completed
3024,496,13,2024-01-22,pending
3025,415,1,2022-05-16,pending
3026,367,20,2023-03-16,completed
3027,399,16,2022-09-20,pending
3028,398,15,2022-02-04,completed
3029,142,12,2022-10-18,returned
3030,277,10,2023-10-31,pending
3031,109,9,2022-09-24,completed
3032,14,16,2022-11-16,completed
3033,64,6,2024-05-15,completed
3034,286,2,2023-04-18,completed
3035,227,3,2022-05-06,completed
3036,442,14,2024-05-22,completed
3037,65,17,2022-09-24,cancelled
3038,176,6,2022-08-08,pending
3039,114,10,2022-01-16,completed
3040,31,20,2023-05-27,completed
3041,490,15,2024-04-10,completed
3042,458,20,2024-05-16,completed
3043,227,12,2024-01-30,completed
3044,218,8,2023-08-07,completed
3045,431,9,2024-09-09,completed
3046,2,18,2024-06-08,completed
3047,409,4,2022-08-31,completed
3048,14,14,2023-03-01,returned
3049,52,9,2023-04-16,pending
3050,251,17,2022-07-04,completed
3051,265,12,2022-01-27,completed
3052,76,4,2022-08-08,completed
3053,238,17,2022-05-05,completed
3054,232,2,2024-04-16,completed
3055,171,2,2023-04-15,pending
3056,185,9,2023-08-13,completed
3057,103,6,2023-09-07,completed
3058,13,14,2023-02-07,completed
3059,273,12,2023-12-16,completed
3060,361,9,2024-05-22,completed
3061,105,1,2022-03-02,completed
3062,344,7,2023-02-12,returned
3063,81,15,2024-04-04,completed
3064,456,5,2024-06-14,completed
3065,300,8,2023-12-25,pending
3066,359,1,2022-10-11,completed
3067,137,14,2022-04-28,completed
3068,495,19,2023-09-29,completed
3069,408,15,2022-05-19,returned
3070,342,9,2024-09-21,completed
3071,384,19,2022-02-10,completed
3072,421,9,2022-05-20,returned
3073,162,3,2022-01-07,completed
3074,22,20,2022-12-19,returned
3075,414,20,2022-03-19,pending
3076,476,20,2024-10-14,returned
3077,328,3,2024-10-06,completed
3078,303,4,2024-08-06,pending
3079,196,10,2024-04-29,completed
3080,465,4,2024-04-21,completed
3081,249,2,2023-03-19,completed
3082,293,8,2024-09-09,pending
3083,391,6,2022-12-23,completed
3084,343,10,2024-11-21,returned
3085,313,1,2022-08-22,completed
3086,85,5,2023-06-25,completed
3087,240,15,2023-03-15,pending
3088,55,2,2022-12-18,pending
3089,339,1,2022-11-21,cancelled
3090,49,18,2023-06-16,pending
3091,121,20,2022-06-21,returned
3092,305,19,2024-11-16,completed
3093,460,15,2022-10-28,completed
3094,321,10,2024-10-28,cancelled
3095,16,3,2024-11-06,returned
3096,458,18,2024-03-28,completed
3097,389,12,2022-11-26,returned
3098,378,19,2024-11-16,completed
3099,192,1,2024-11-04,returned
3100,32,9,2022-12-20,returned
3101,215,16,2022-04-06,cancelled
3102,425,7,2022-07-11,completed
3103,154,3,2022-06-24,pending
3104,479,16,2022-06-22,cancelled
3105,406,14,2023-07-08,returned
3106,78,13,2024-10-30,returned
3107,341,9,2024-09-04,completed
3108,118,9,2023-12-28,pending
3109,405,4,2022-07-01,completed
3110,23,18,2024-05-24,cancelled
3111,91,18,2023-05-24,returned
3112,171,12,2023-04-05,completed
3113,298,13,2024-07-31,completed
3114,328,20,2023-08-23,completed
3115,428,13,2023-08-03,returned
3116,369,20,2023-05-25,completed
3117,137,10,2022-02-22,completed
3118,228,18,2022-05-13,completed
3119,198,12,2022-07-29,returned
3120,423,9,2023-05-13,returned
3121,1,19,2022-09-14,pending
3122,137,18,2023-03-31,cancelled
3123,117,14,2024-10-24,completed
3124,203,17,2023-06-14,completed
3125,218,3,2022-05-20,completed
3126,38,4,2023-09-07,returned
3127,184,20,2023-05-24,cancelled
3128,421,14,2022-12-01,completed
3129,110,14,2023-04-22,completed
3130,96,2,2023-12-01,completed
3131,285,13,2023-10-20,completed
3132,466,9,2022-02-14,pending
3133,254,4,2023-09-11,returned
3134,220,2,2022-07-19,pending
3135,357,1,2023-01-31,pending
3136,206,16,2024-05-02,pending
3137,460,3,2024-09-18,pending
3138,65,20,2024-11-22,returned
3139,280,1,2022-03-27,pending
3140,237,5,2024-03-31,completed
3141,41,14,2023-07-11,returned
3142,404,11,2022-08-03,returned
3143,471,13,2023-01-14,completed
3144,316,20,2024-05-14,pending
3145,358,13,2023-05-25,cancelled
3146,160,13,2024-06-20,returned
3147,353,3,2023-10-02,completed
3148,302,11,2023-11-28,pending
3149,57,5,2022-04-11,cancelled
3150,30,16,2023-01-05,completed
3151,357,2,2023-05-20,completed
3152,37,14,2022-08-21,cancelled
3153,117,18,2022-05-07,pending
3154,107,8,2024-03-19,completed
3155,52,9,2022-09-15,completed
3156,307,16,2024-02-02,completed
3157,13,19,2022-04-11,completed
3158,153,19,2022-10-06,completed
3159,25,13,2023-01-02,completed
3160,403,18,2023-07-16,returned
3161,221,2,2024-06-09,completed
3162,135,10,2024-06-11,completed
3163,443,15,2024-05-17,completed
3164,293,10,2022-03-01,pending
3165,494,17,2023-10-16,pending
3166,218,12,2022-03-01,completed
3167,449,5,2024-04-08,pending
3168,395,10,2023-01-13,completed
3169,204,20,2022-08-11,returned
3170,118,1,2023-12-12,cancelled
3171,83,4,2024-05-21,completed
3172,151,15,2022-11-08,completed
3173,356,10,2024-09-06,completed
3174,392,3,2022-10-03,completed
3175,54,9,2022-02-26,cancelled
3176,48,17,2022-07-24,pending
3177,274,13,2023-05-30,completed
3178,390,18,2022-01-13,completed
3179,243,13,2022-08-10,completed
3180,287,3,2024-10-09,completed
3181,228,1,2024-01-04,pending
3182,229,14,2023-07-14,pending
3183,437,14,2023-06-23,completed
3184,374,6,2022-10-29,completed
3185,271,16,2023-02-22,completed
3186,221,19,2023-04-12,cancelled
3187,444,2,2024-03-01,completed
3188,499,6,2023-12-19,completed
3189,486,10,2023-06-27,completed
3190,344,8,2022-09-10,returned
3191,450,9,2023-10-27,completed
3192,347,9,2022-03-06,completed
3193,147,11,2024-01-23,cancelled
3194,446,3,2022-10-26,completed
3195,484,15,2022-10-14,completed
3196,350,3,2024-10-03,completed
3197,462,7,2024-06-16,completed
3198,331,6,2023-08-25,completed
3199,16,18,2022-12-14,returned
3200,351,3,2024-02-17,completed
3201,366,18,2023-12-26,completed
3202,311,8,2022-05-18,pending
3203,131,7,2022-03-27,completed
3204,312,8,2024-03-02,completed
3205,425,20,2024-10-27,completed
3206,435,10,2023-11-09,completed
3207,440,4,2022-03-15,returned
3208,367,15,2022-05-22,completed
3209,147,3,2024-10-31,pending
3210,177,9,2024-05-20,completed
3211,470,12,2023-06-05,completed
3212,219,18,2023-06-21,completed
3213,451,3,2024-12-31,completed
3214,231,18,2023-03-22,completed
3215,329,11,2022-02-01,completed
3216,76,17,2022-09-10,returned
3217,448,13,2023-06-08,pending
3218,301,5,2024-05-21,pending
3219,157,11,2022-05-05,completed
3220,429,9,2022-09-30,pending
3221,349,13,2024-07-09,completed
3222,415,20,2022-03-16,returned
3223,364,9,2024-02-20,completed
3224,426,8,2023-02-22,returned
3225,84,8,2024-07-09,returned
3226,78,18,2022-07-31,completed
3227,201,6,2022-03-03,returned
3228,89,17,2023-03-07,completed
3229,86,2,2023-03-11,pending
3230,8,6,2022-08-28,completed
3231,33,13,2022-02-03,completed
3232,195,1,2024-06-07,returned
3233,367,1,2024-09-11,returned
3234,419,12,2022-06-21,completed
3235,148,8,2022-07-10,returned
3236,476,8,2023-08-16,cancelled
3237,302,2,2022-06-24,pending
3238,142,18,2024-09-15,cancelled
3239,100,14,2022-10-11,pending
3240,427,4,2023-10-10,completed
3241,102,1,2022-01-08,completed
3242,469,12,2024-04-07,pending
3243,484,19,2023-07-26,completed
3244,428,1,2024-06-15,cancelled
3245,224,13,2022-04-05,completed
3246,48,13,2023-07-05,completed
3247,445,3,2023-09-05,cancelled
3248,,15,2023-04-06,returned
3249,52,19,2023-10-26,completed
3250,22,1,2024-08-19,completed
3251,221,7,2023-02-03,completed
3252,194,19,2022-10-16,returned
3253,82,15,2024-04-09,pending
3254,271,14,2022-02-01,returned
3255,460,4,2024-12-01,completed
3256,350,16,2024-12-19,pending
3257,187,19,2022-05-29,completed
3258,186,3,2023-01-05,returned
3259,460,20,2024-07-19,completed
3260,12,5,2022-09-17,completed
3261,233,17,2024-01-05,returned
3262,195,3,2023-01-18,returned
3263,390,19,2022-01-12,completed
3264,482,15,2022-10-13,completed
3265,262,4,2023-11-19,completed
3266,234,3,2024-09-23,cancelled
3267,250,20,2022-10-10,completed
3268,50,18,2022-06-02,completed
3269,48,19,2023-07-29,completed
3270,224,6,2022-10-10,completed
3271,172,3,2024-09-04,completed
3272,416,9,2022-04-20,cancelled
3273,137,4,2024-01-21,pending
3274,349,16,2023-12-11,pending
3275,164,17,2022-04-03,completed
3276,433,5,2022-01-06,pending
3277,255,19,2024-01-22,completed
3278,33,8,2022-04-12,cancelled
3279,210,2,2023-12-02,completed
3280,109,9,2022-12-18,pending
3281,91,18,2024-08-20,returned
3282,455,9,2023-11-03,completed
3283,46,17,2022-04-30,completed
3284,353,15,2022-11-26,completed
3285,70,3,2022-07-04,completed
3286,4,2,2024-02-04,pending
3287,483,2,2023-12-21,completed
3288,295,1,2022-08-26,returned
3289,433,4,2022-12-31,pending
3290,162,3,2022-06-26,cancelled
3291,381,15,2022-03-31,completed
3292,103,15,2022-10-06,completed
3293,304,1,2024-05-31,completed
3294,132,3,2024-09-17,returned
3295,288,10,2023-10-02,completed
